"STATISTIC","Statistic Label","TLIST(A1)","Graduation Year","C04477V05260","Field of Study","C03919V04671","Gender","C02843V04551","Occupations","UNIT","VALUE"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","7","Sales and customer service occupations","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","8","Process, plant and machine operatives","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","9","Elementary occupations","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","21","Science, research, engineering and technology professionals","Number","0"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","23","Teaching and educational professionals","Number","0"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","24","Business, media and public service professionals","Number","0"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2211","Medical practitioners","Number","213"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2212","Psychologists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2217","Medical radiographers","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2222","Occupational therapists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","X13","Nurses and midwives","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","20","Female","-","All occupational groups","Number","222"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","1","Managers, directors and senior officials","Number","3"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","3","Associate professional and technical occupations","Number","3"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","4","Administrative and secretarial occupations","Number","3"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","5","Skilled trades occupations","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","6","Caring, leisure and other service occupations","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","7","Sales and customer service occupations","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","8","Process, plant and machine operatives","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","9","Elementary occupations","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","21","Science, research, engineering and technology professionals","Number","0"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","23","Teaching and educational professionals","Number","3"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","24","Business, media and public service professionals","Number","0"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2211","Medical practitioners","Number","375"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2212","Psychologists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2214","Ophthalmic opticians","Number","0"
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2217","Medical radiographers","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2222","Occupational therapists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","X13","Nurses and midwives","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","202","Medicine","-","All genders","-","All occupational groups","Number","387"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","1","Managers, directors and senior officials","Number","12"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","3","Associate professional and technical occupations","Number","21"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","4","Administrative and secretarial occupations","Number","6"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","5","Skilled trades occupations","Number","3"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","6","Caring, leisure and other service occupations","Number","57"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","7","Sales and customer service occupations","Number","3"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","8","Process, plant and machine operatives","Number","3"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","9","Elementary occupations","Number","3"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","21","Science, research, engineering and technology professionals","Number","3"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","23","Teaching and educational professionals","Number","3"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","24","Business, media and public service professionals","Number","6"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2211","Medical practitioners","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2212","Psychologists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2213","Pharmacists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2214","Ophthalmic opticians","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2215","Dental practitioners","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2216","Veterinarians","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2217","Medical radiographers","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2218","Podiatrists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2219","Health professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2221","Physiotherapists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2222","Occupational therapists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2223","Speech and language therapists","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","2229","Therapy professionals n.e.c.","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","X13","Nurses and midwives","Number",""
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","10","Male","-","All occupational groups","Number","123"
"HGO21C01","Number of Health Graduates","2016","2016","702","Social Care","20","Female","1","Managers, directors and senior officials","Number","36"
