"STATISTIC","Statistic Label","TLIST(A1)","Graduation Year","C04477V05260","Field of Study","C03919V04671","Gender","C03433V04141","Years since Graduation","UNIT","VALUE"
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","01","1","Euro","671"
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","02","2","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","03","3","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","04","4","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","05","5","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","06","6","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","07","7","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","08","8","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","09","9","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","10","10","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","11","11","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","12","12","Euro",""
"HGO20C01","Median Weekly Earnings of Health Graduates","2022","2022","702","Social Care","-","All genders","13","13","Euro",""
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","01","1","Number","69"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","02","2","Number","66"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","03","3","Number","66"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","04","4","Number","66"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","05","5","Number","63"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","06","6","Number","63"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","07","7","Number","63"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","08","8","Number","63"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","09","9","Number","63"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","10","10","Number","63"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","11","11","Number","66"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","12","12","Number","63"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","10","Male","13","13","Number","63"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","01","1","Number","804"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","02","2","Number","795"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","03","3","Number","789"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","04","4","Number","810"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","05","5","Number","825"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","06","6","Number","855"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","07","7","Number","867"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","08","8","Number","879"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","09","9","Number","897"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","10","10","Number","900"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","11","11","Number","900"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","12","12","Number","903"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","20","Female","13","13","Number","897"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","01","1","Number","873"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","02","2","Number","858"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","03","3","Number","858"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","04","4","Number","876"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","05","5","Number","888"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","06","6","Number","918"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","07","7","Number","927"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","08","8","Number","942"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","09","9","Number","963"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","10","10","Number","963"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","11","11","Number","963"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","12","12","Number","966"
"HGO20C02","Number of Health Graduates","2010","2010","30","Nursing and Midwifery","-","All genders","13","13","Number","960"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","01","1","Number","99"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","02","2","Number","81"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","03","3","Number","81"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","04","4","Number","78"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","05","5","Number","78"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","06","6","Number","75"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","07","7","Number","75"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","08","8","Number","69"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","09","9","Number","69"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","10","10","Number","60"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","11","11","Number","54"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","12","12","Number","54"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","10","Male","13","13","Number","54"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","01","1","Number","165"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","02","2","Number","129"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","03","3","Number","144"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","04","4","Number","141"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","05","5","Number","141"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","06","6","Number","135"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","07","7","Number","129"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","08","8","Number","123"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","09","9","Number","123"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","10","10","Number","117"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","11","11","Number","108"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","12","12","Number","111"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","20","Female","13","13","Number","114"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","01","1","Number","261"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","02","2","Number","210"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","03","3","Number","225"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","04","4","Number","219"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","05","5","Number","216"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","06","6","Number","210"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","07","7","Number","201"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","08","8","Number","195"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","09","9","Number","192"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","10","10","Number","177"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","11","11","Number","162"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","12","12","Number","165"
"HGO20C02","Number of Health Graduates","2010","2010","202","Medicine","-","All genders","13","13","Number","171"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","01","1","Number","48"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","02","2","Number","45"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","03","3","Number","42"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","04","4","Number","45"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","05","5","Number","48"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","06","6","Number","48"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","07","7","Number","48"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","08","8","Number","48"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","09","9","Number","48"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","10","10","Number","48"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","11","11","Number","45"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","12","12","Number","48"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","10","Male","13","13","Number","48"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","01","1","Number","483"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","02","2","Number","456"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","03","3","Number","456"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","04","4","Number","465"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","05","5","Number","480"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","06","6","Number","492"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","07","7","Number","498"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","08","8","Number","489"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","09","9","Number","489"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","10","10","Number","486"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","11","11","Number","489"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","12","12","Number","492"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","20","Female","13","13","Number","489"
"HGO20C02","Number of Health Graduates","2010","2010","702","Social Care","-","All genders","01","1","Number","531"
